JDA,T_LST,TaC_60m,spd_60m,spdV60m,dirV60m,sdir60m,e__10m,rh_10m,Tdp_10m,TaC_10m,spd_10m,spdV10m,dirV10m,sdir10m,baroKPa,radW/m2,netW/m2,Ta_diff,asp_60m,asp_10m,battVDC,precpmm,T_LST,JDA
173,20:45,26.16,6.34,6.31,354.91,5.31,1.6232,49.19,14.20,25.49,1.64,1.51,352.51,22.38,99.78,-0.92,-39.23,0.013,100.00,100.00,12.752,0.0,20:45,173
173,21:00,26.02,6.48,6.47,355.37,3.75,1.6431,49.85,14.39,25.37,1.53,1.43,349.87,20.51,99.78,-1.00,-36.38,0.013,100.00,100.00,12.768,0.0,21:00,173
173,21:15,25.80,5.80,5.79,352.18,3.73,1.6513,50.95,14.46,25.09,1.66,1.60,339.51,14.83,99.78,-1.28,-34.83,0.014,100.00,100.00,12.776,0.0,21:15,173
173,21:30,25.62,6.16,6.15,351.99,3.59,1.6584,51.96,14.53,24.86,1.75,1.69,339.25,15.47,99.77,-1.17,-36.14,0.015,100.00,100.00,12.789,0.0,21:30,173
173,21:45,25.46,6.48,6.47,352.92,3.46,1.6658,53.09,14.60,24.60,1.71,1.65,337.09,15.81,99.76,-1.20,-36.35,0.017,100.00,100.00,12.802,0.0,21:45,173
173,22:00,25.19,6.38,6.37,354.68,3.88,1.6866,54.11,14.79,24.40,1.55,1.47,345.15,19.18,99.76,-1.12,-34.59,0.016,100.00,100.00,12.813,0.0,22:00,173
173,22:15,25.00,6.97,6.97,358.77,2.50,1.6885,55.17,14.81,24.15,1.36,1.29,343.99,18.38,99.75,-1.22,-31.90,0.017,100.00,100.00,12.827,0.0,22:15,173
173,22:30,24.82,6.86,6.85,356.87,2.85,1.7026,56.30,14.94,23.89,1.34,1.27,334.82,17.54,99.74,-1.27,-30.72,0.019,100.00,100.00,12.838,0.0,22:30,173
173,22:45,24.70,6.83,6.83,354.93,1.92,1.7133,57.50,15.04,23.60,1.52,1.45,336.61,16.22,99.72,-1.19,-30.84,0.022,100.00,100.00,12.843,0.0,22:45,173
173,23:00,24.55,6.44,6.43,352.58,3.22,1.7104,58.26,15.02,23.43,1.61,1.57,334.58,13.84,99.71,-1.02,-31.73,0.022,100.00,100.00,12.854,0.0,23:00,173
173,23:15,24.35,6.32,6.32,351.35,2.67,1.7128,58.99,15.03,23.26,1.66,1.62,333.02,12.62,99.70,-0.92,-33.49,0.022,100.00,100.00,12.864,0.0,23:15,173
173,23:30,24.27,7.56,7.55,354.17,2.71,1.7090,59.57,15.00,23.08,1.77,1.69,336.78,17.11,99.69,-0.96,-35.73,0.024,100.00,100.00,12.877,0.0,23:30,173
173,23:45,24.06,7.43,7.42,353.26,3.04,1.7079,59.77,14.99,22.99,1.70,1.61,339.01,18.53,99.68,-0.85,-38.28,0.021,100.00,100.00,12.882,0.0,23:45,173
174,00:00,23.79,7.19,7.18,353.24,2.86,1.7114,60.24,15.02,22.87,1.81,1.74,336.14,16.19,99.68,-0.97,-39.95,0.018,100.00,100.00,12.894,0.0,00:00,174
174,00:15,23.60,7.34,7.32,355.57,4.52,1.7183,61.01,15.08,22.66,1.58,1.49,344.62,19.56,99.68,-0.99,-38.48,0.019,100.00,100.00,12.899,0.0,00:15,174
174,00:30,23.41,7.56,7.55,0.88,3.42,1.7024,61.63,14.94,22.44,1.63,1.49,351.20,23.55,99.69,-1.07,-39.97,0.019,100.00,100.00,12.906,0.0,00:30,174
174,00:45,23.17,6.76,6.75,0.81,3.11,1.6937,62.04,14.86,22.26,1.36,1.28,345.89,20.54,99.69,-1.17,-36.49,0.018,100.00,100.00,12.911,0.0,00:45,174
174,01:00,23.01,6.12,6.11,2.52,2.72,1.6894,62.69,14.82,21.99,1.24,1.16,342.60,20.85,99.69,-1.27,-34.25,0.020,100.00,100.00,12.916,0.0,01:00,174
174,01:15,23.09,6.04,6.03,8.59,3.67,1.6816,63.33,14.75,21.76,1.39,1.28,350.80,21.89,99.68,-1.18,-34.94,0.027,100.00,100.00,12.924,0.0,01:15,174
174,01:30,22.97,5.07,5.06,11.47,2.04,1.6738,63.92,14.68,21.57,1.21,1.14,350.07,19.16,99.67,-1.08,-35.68,0.028,100.00,100.00,12.931,0.0,01:30,174
174,01:45,22.78,5.06,5.05,10.60,2.10,1.6898,64.71,14.82,21.45,1.31,1.23,0.87,20.63,99.66,-0.90,-34.93,0.027,100.00,100.00,12.938,0.0,01:45,174
174,02:00,22.79,5.69,5.69,11.29,1.82,1.6935,65.99,14.86,21.15,1.20,1.09,350.74,24.02,99.66,-0.80,-35.42,0.033,100.00,100.00,12.945,0.0,02:00,174
174,02:15,22.60,5.31,5.30,8.52,1.92,1.6783,66.43,14.72,20.95,1.15,1.05,350.89,23.54,99.66,-0.80,-35.15,0.033,100.00,100.00,12.951,0.0,02:15,174
174,02:30,22.44,5.86,5.86,3.97,1.45,1.6891,67.32,14.82,20.75,1.46,1.41,339.88,14.68,99.66,-0.85,-35.81,0.034,100.00,100.00,12.957,0.0,02:30,174
174,02:45,22.34,6.28,6.28,6.24,2.86,1.6675,66.75,14.62,20.79,1.37,1.28,346.60,20.75,99.66,-0.67,-35.08,0.031,100.00,100.00,12.962,0.0,02:45,174
174,03:00,21.92,6.49,6.48,3.31,2.46,1.6620,66.64,14.57,20.63,1.21,1.15,348.41,18.56,99.65,-0.60,-35.00,0.026,100.00,100.00,12.968,0.0,03:00,174
174,03:15,21.73,6.30,6.29,6.86,2.19,1.6349,67.30,14.31,20.30,1.43,1.32,357.22,22.50,99.65,-0.61,-35.58,0.029,100.00,100.00,12.974,0.0,03:15,174
174,03:30,21.63,6.40,6.39,10.61,1.65,1.6231,67.58,14.20,20.03,1.40,1.27,2.47,24.92,99.64,-0.55,-36.73,0.032,100.00,100.00,12.979,0.0,03:30,174
174,03:45,21.38,6.09,6.08,11.41,2.23,1.5910,67.64,13.90,19.83,1.30,1.18,2.24,24.81,99.64,-0.67,-36.38,0.031,100.00,100.00,12.983,0.0,03:45,174
174,04:00,21.15,5.63,5.63,12.51,1.54,1.5787,67.20,13.77,19.75,1.19,1.10,4.43,22.89,99.64,-0.47,-35.91,0.028,100.00,100.00,12.986,0.0,04:00,174
174,04:15,20.76,4.76,4.75,10.97,2.64,1.5698,67.73,13.69,19.58,1.14,1.02,348.37,25.97,99.65,1.40,-35.03,0.024,100.00,100.00,12.990,0.0,04:15,174
174,04:30,20.35,4.84,4.84,7.81,1.89,1.5773,69.05,13.76,19.27,1.23,1.17,347.01,17.83,99.66,5.95,-32.59,0.022,100.00,100.00,12.995,0.0,04:30,174
174,04:45,20.19,5.00,4.99,16.10,2.73,1.5837,70.62,13.82,19.00,1.25,1.15,12.59,22.60,99.66,13.21,-27.89,0.024,100.00,100.00,12.998,0.0,04:45,174
174,05:00,20.05,5.08,5.07,21.63,3.52,1.5860,71.27,13.84,18.89,1.38,1.32,17.93,17.82,99.67,46.15,-22.29,0.023,100.00,100.00,13.001,0.0,05:00,174
174,05:15,19.88,5.02,5.01,27.14,2.33,1.5850,71.37,13.84,18.85,1.66,1.60,28.82,15.55,99.69,47.64,-18.00,0.021,100.00,100.00,13.002,0.0,05:15,174
174,05:30,19.73,4.10,4.08,32.97,4.61,1.5953,71.68,13.94,18.86,1.76,1.71,37.81,13.98,99.69,117.56,19.29,0.017,100.00,100.00,13.000,0.0,05:30,174
174,05:45,19.48,3.30,3.28,33.22,7.05,1.6145,70.70,14.12,19.24,1.63,1.56,40.94,16.23,99.73,104.69,18.88,0.005,100.00,100.00,12.993,0.0,05:45,174
174,06:00,19.50,2.84,2.82,40.42,6.58,1.6271,71.45,14.24,19.21,1.75,1.72,43.07,10.12,99.76,146.02,50.88,0.006,100.00,100.00,12.982,0.0,06:00,174
174,06:15,19.88,3.12,3.09,34.55,7.49,1.6883,70.55,14.81,19.92,1.98,1.92,39.87,14.23,99.77,248.61,118.85,-0.001,100.00,100.00,12.971,0.0,06:15,174
174,06:30,20.26,2.99,2.95,43.10,9.48,1.6891,68.77,14.82,20.59,2.09,1.99,52.69,17.29,99.80,299.41,152.53,-0.007,100.00,100.00,12.955,0.0,06:30,174
174,06:45,20.59,2.81,2.78,53.08,9.19,1.7132,68.10,15.04,20.93,1.85,1.77,52.73,16.98,99.84,245.29,116.37,-0.007,100.00,100.00,12.936,0.0,06:45,174
174,07:00,20.98,2.75,2.69,57.43,11.56,1.7489,67.00,15.36,21.44,1.96,1.86,62.22,18.38,99.87,371.52,205.39,-0.009,100.00,100.00,12.918,0.0,07:00,174
174,07:15,21.41,2.30,2.22,51.69,15.22,1.7778,65.94,15.62,21.97,2.13,2.01,49.45,19.35,99.91,442.24,257.24,-0.011,100.00,100.00,12.899,0.0,07:15,174
174,07:30,21.90,3.18,3.09,59.20,13.56,1.7532,63.31,15.39,22.50,2.66,2.50,68.71,19.68,99.95,485.29,290.03,-0.012,100.00,100.00,12.878,0.0,07:30,174
174,07:45,22.40,2.88,2.80,57.37,13.63,1.7394,60.73,15.27,22.94,2.60,2.37,63.09,23.94,99.98,531.90,320.57,-0.011,100.00,100.00,12.857,0.0,07:45,174
174,08:00,22.70,3.37,3.18,69.31,19.28,1.7005,57.93,14.92,23.39,2.75,2.55,78.73,22.22,100.01,526.10,321.27,-0.014,100.00,100.00,12.837,0.0,08:00,174
174,08:15,22.64,3.14,3.06,75.87,12.31,1.6932,58.46,14.85,23.21,2.93,2.85,87.21,13.59,100.02,474.88,275.20,-0.011,100.00,100.00,12.819,0.0,08:15,174
174,08:30,23.02,3.07,2.98,75.63,14.20,1.7141,57.38,15.04,23.73,2.62,2.46,81.55,20.19,100.03,637.62,399.51,-0.014,100.00,100.00,12.806,0.0,08:30,174
174,08:45,23.21,3.01,2.95,80.22,11.40,1.7075,56.78,14.99,23.86,2.87,2.76,87.06,15.64,100.04,621.05,387.13,-0.013,100.00,100.00,12.792,0.0,08:45,174
174,09:00,23.63,3.38,3.22,71.20,17.46,1.6831,54.20,14.75,24.31,3.12,2.97,82.70,17.86,100.04,704.83,455.12,-0.014,100.00,100.00,12.780,0.0,09:00,174
174,09:15,23.93,2.90,2.69,67.72,21.68,1.6578,52.49,14.52,24.50,2.78,2.51,73.08,25.25,100.03,763.07,499.61,-0.012,100.00,100.00,12.768,0.0,09:15,174
174,09:30,24.23,3.05,2.76,93.91,25.06,1.7354,53.41,15.23,25.02,2.51,2.16,93.79,30.20,100.03,788.87,519.42,-0.016,100.00,100.00,12.759,0.0,09:30,174
174,09:45,24.37,3.44,3.20,101.48,21.22,1.6662,50.77,14.60,25.12,2.96,2.69,99.51,24.45,100.03,735.52,491.06,-0.015,100.00,100.00,12.752,0.0,09:45,174
174,10:00,24.71,3.14,2.87,95.36,23.44,1.6095,48.41,14.04,25.43,2.85,2.68,88.97,19.64,100.03,816.78,549.15,-0.014,100.00,100.00,12.746,0.0,10:00,174
174,10:15,24.77,2.13,1.83,89.80,30.38,1.5600,46.60,13.57,25.46,2.17,1.98,91.50,24.23,100.02,847.29,566.59,-0.014,100.00,100.00,12.740,0.0,10:15,174
174,10:30,24.86,2.13,1.89,88.40,26.88,1.4880,44.42,12.86,25.47,2.27,0.83,84.78,64.60,100.01,875.08,587.88,-0.012,100.00,100.00,12.735,0.0,10:30,174
174,10:45,25.14,2.81,2.35,78.45,32.80,1.5147,44.24,13.12,25.81,2.62,2.38,75.46,24.77,100.00,907.75,595.53,-0.013,100.00,100.00,12.732,0.0,10:45,174
174,11:00,25.19,2.41,1.64,58.05,45.88,1.4641,42.55,12.60,25.89,2.16,1.55,50.31,42.84,99.99,906.64,602.04,-0.014,100.00,100.00,12.731,0.0,11:00,174
174,11:15,25.28,2.58,2.47,118.40,16.52,1.5331,44.10,13.32,26.21,2.14,2.00,131.20,20.46,99.98,914.10,599.61,-0.018,100.00,100.00,12.731,0.0,11:15,174
174,11:30,25.51,3.01,2.66,125.63,27.52,1.5054,43.10,13.03,26.26,2.80,2.17,129.89,38.32,99.96,907.35,608.40,-0.015,100.00,100.00,12.731,0.0,11:30,174
174,11:45,25.63,2.47,2.20,98.34,26.82,1.5360,42.91,13.35,26.55,1.61,1.37,91.36,31.42,99.94,910.36,608.79,-0.019,100.00,100.00,12.730,0.0,11:45,174
174,12:00,25.77,3.27,3.17,81.45,13.68,1.4728,41.14,12.69,26.63,3.29,3.16,84.75,16.33,99.93,913.01,612.18,-0.017,100.00,100.00,12.731,0.0,12:00,174
174,12:15,25.86,2.28,1.71,131.63,40.37,1.4366,40.39,12.32,26.52,2.57,1.58,115.88,50.21,99.91,911.00,609.53,-0.013,100.00,100.00,12.732,0.0,12:15,174
174,12:30,25.93,3.24,3.04,130.41,20.39,1.5028,41.47,13.00,26.83,2.69,2.30,129.89,31.03,99.90,916.63,604.32,-0.018,100.00,100.00,12.731,0.0,12:30,174
174,12:45,26.10,3.41,3.19,127.98,20.55,1.5030,41.24,13.00,27.04,2.95,2.64,131.28,25.96,99.89,914.12,597.54,-0.019,100.00,100.00,12.728,0.0,12:45,174
174,13:00,26.06,3.98,3.89,110.65,12.46,1.4942,40.95,12.92,26.94,3.92,3.75,104.41,16.90,99.89,929.30,587.73,-0.018,100.00,100.00,12.723,0.0,13:00,174
174,13:15,26.12,3.92,3.86,119.96,10.15,1.4825,40.56,12.80,27.01,3.51,3.31,119.82,19.65,99.89,959.86,574.24,-0.018,100.00,100.00,12.718,0.0,13:15,174
174,13:30,26.29,3.23,3.05,155.28,19.32,1.4724,39.98,12.69,27.22,2.49,2.07,165.92,33.24,99.89,949.79,558.74,-0.019,100.00,100.00,12.712,0.0,13:30,174
174,13:45,26.51,3.72,3.57,146.53,16.53,1.4883,40.01,12.86,27.46,3.05,2.84,143.41,21.11,99.89,904.66,542.14,-0.019,100.00,100.00,12.705,0.0,13:45,174
174,14:00,26.64,3.00,2.67,128.57,26.73,1.4617,39.28,12.58,27.49,2.86,2.28,103.17,36.65,99.90,902.60,522.74,-0.017,100.00,100.00,12.696,0.0,14:00,174
174,14:15,26.76,2.18,1.98,133.99,24.77,1.4826,39.54,12.80,27.55,2.10,1.31,142.47,49.73,99.91,881.97,500.16,-0.016,100.00,100.00,12.688,0.0,14:15,174
174,14:30,26.90,3.61,3.24,108.94,26.14,1.5009,39.79,12.98,27.68,3.02,2.67,97.25,27.44,99.91,859.89,474.33,-0.015,100.00,100.00,12.679,0.0,14:30,174
174,14:45,26.77,5.02,4.88,103.70,13.75,1.4549,38.89,12.51,27.52,4.60,4.48,97.83,13.02,99.91,813.59,450.66,-0.015,100.00,100.00,12.673,0.0,14:45,174
174,15:00,26.69,5.06,4.92,94.88,13.40,1.3976,37.62,11.90,27.48,4.58,4.42,87.53,15.25,99.92,771.70,426.38,-0.016,100.00,100.00,12.667,0.0,15:00,174
174,15:15,26.56,4.88,4.80,100.03,10.62,1.4211,38.36,12.15,27.35,3.75,3.64,97.62,14.42,99.91,730.29,397.50,-0.016,100.00,100.00,12.661,0.0,15:15,174
174,15:30,26.50,4.88,4.80,97.79,10.34,1.3927,37.90,11.85,27.24,2.44,2.38,94.72,12.95,99.92,681.32,366.15,-0.015,100.00,100.00,12.656,0.0,15:30,174
174,15:45,26.50,4.86,4.77,93.84,11.32,1.3727,37.56,11.63,27.24,3.34,3.23,92.68,14.98,99.92,634.94,333.96,-0.015,100.00,100.00,12.652,0.0,15:45,174
174,16:00,26.51,4.10,4.00,98.79,12.47,1.4173,38.77,12.11,27.18,3.03,2.91,93.33,16.09,99.92,592.03,301.66,-0.013,100.00,100.00,12.650,0.0,16:00,174
174,16:15,26.52,4.22,4.14,94.92,10.83,1.3989,38.46,11.92,27.13,3.17,3.08,93.87,13.27,99.91,546.56,268.43,-0.012,100.00,100.00,12.648,0.0,16:15,174
174,16:30,26.36,4.49,4.38,110.20,12.30,1.4325,39.83,12.28,26.95,2.95,2.85,110.42,14.95,99.90,500.15,233.05,-0.012,100.00,100.00,12.647,0.0,16:30,174
174,16:45,26.26,4.17,4.05,104.73,13.81,1.4328,40.21,12.28,26.79,3.21,3.08,106.53,15.97,99.91,454.88,199.26,-0.011,100.00,100.00,12.648,0.0,16:45,174
174,17:00,26.24,4.28,4.20,95.98,11.18,1.3994,39.38,11.93,26.74,3.75,3.65,98.55,13.32,99.91,405.44,165.97,-0.010,100.00,100.00,12.648,0.0,17:00,174
174,17:15,26.12,4.49,4.42,91.21,10.22,1.3844,39.48,11.77,26.56,3.66,3.54,95.30,14.31,99.90,359.16,132.48,-0.009,100.00,100.00,12.647,0.0,17:15,174
174,17:30,25.95,4.64,4.59,92.16,8.01,1.3277,38.38,11.13,26.33,3.74,3.66,97.59,11.56,99.89,312.90,101.12,-0.008,100.00,100.00,12.648,0.0,17:30,174
174,17:45,25.84,4.94,4.92,87.31,5.79,1.3277,38.48,11.13,26.18,3.76,3.67,91.74,12.38,99.88,265.27,67.48,-0.007,100.00,100.00,12.650,0.0,17:45,174
174,18:00,25.68,4.62,4.59,92.64,6.99,1.3344,39.54,11.21,25.87,3.06,3.01,100.39,10.74,99.87,219.01,35.84,-0.004,100.00,100.00,12.652,0.0,18:00,174
174,18:15,25.46,4.81,4.72,108.13,11.08,1.3583,40.97,11.48,25.55,3.10,3.04,104.48,10.62,99.86,172.75,7.89,-0.002,100.00,100.00,12.656,0.0,18:15,174
174,18:30,25.02,4.13,4.06,112.01,10.29,1.4102,44.04,12.05,24.97,2.31,2.27,111.30,10.61,99.84,127.96,-23.72,0.001,100.00,100.00,12.659,0.0,18:30,174
174,18:45,24.70,4.00,3.96,108.23,8.43,1.4019,44.55,11.96,24.61,2.29,2.25,103.57,10.48,99.84,85.76,-50.20,0.002,100.00,100.00,12.664,0.0,18:45,174
174,19:00,24.39,4.25,4.22,107.94,5.99,1.3735,44.99,11.65,24.13,2.50,2.47,102.63,8.97,99.83,49.42,-64.16,0.005,100.00,100.00,12.670,0.0,19:00,174
174,19:15,24.01,4.01,3.99,110.73,5.84,1.3652,46.60,11.56,23.51,1.96,1.91,102.70,12.37,99.81,16.05,-53.53,0.010,100.00,100.00,12.679,0.0,19:15,174
174,19:30,23.71,3.86,3.85,107.60,3.57,1.3651,47.35,11.55,23.10,1.69,1.66,98.97,10.01,99.78,3.94,-36.90,0.012,100.00,100.00,12.692,0.0,19:30,174
174,19:45,23.50,3.82,3.82,109.57,3.16,1.3169,46.93,11.01,22.71,1.89,1.87,92.23,8.10,99.74,-0.90,-36.77,0.016,100.00,100.00,12.710,0.0,19:45,174
174,20:00,23.25,4.14,4.13,105.67,3.93,1.2907,47.35,10.71,22.27,2.12,2.10,92.87,9.33,99.71,-1.37,-40.45,0.020,100.00,100.00,12.729,0.0,20:00,174
174,20:15,22.91,4.45,4.44,110.54,4.06,1.2823,48.08,10.61,21.93,1.87,1.85,97.82,8.40,99.68,-0.82,-38.38,0.020,100.00,100.00,12.749,0.0,20:15,174
174,20:30,22.75,5.32,5.29,115.62,5.44,1.3022,49.65,10.84,21.56,2.15,2.13,100.71,9.00,99.65,-0.75,-39.13,0.024,100.00,100.00,12.768,0.0,20:30,174
174,20:45,22.75,5.69,5.66,115.85,6.31,1.3138,50.67,10.98,21.35,2.05,2.03,102.22,8.55,99.63,-0.61,-38.73,0.028,100.00,100.00,12.788,0.0,20:45,174
174,21:00,22.95,5.69,5.66,116.83,5.80,1.2999,50.11,10.82,21.38,1.98,1.95,95.74,9.14,99.62,-0.63,-36.55,0.031,100.00,100.00,12.806,0.0,21:00,174
174,21:15,22.98,5.19,5.18,117.11,4.17,1.2655,48.96,10.42,21.39,2.14,2.11,95.31,9.00,99.61,-0.52,-35.79,0.032,100.00,100.00,12.824,0.0,21:15,174
174,21:30,22.86,4.44,4.44,118.39,1.99,1.2592,48.90,10.34,21.24,1.89,1.87,96.14,8.38,99.59,-0.50,-33.31,0.033,100.00,100.00,12.841,0.0,21:30,174
174,21:45,22.75,4.47,4.47,120.54,1.61,1.2598,49.83,10.35,20.97,1.88,1.87,90.52,7.05,99.57,-0.82,-32.76,0.035,100.00,100.00,12.857,0.0,21:45,174
174,22:00,22.69,4.65,4.64,122.90,1.62,1.2589,50.09,10.34,20.87,1.88,1.87,92.83,6.62,99.57,-0.60,-32.30,0.036,100.00,100.00,12.872,0.0,22:00,174
174,22:15,22.54,4.78,4.78,125.44,1.97,1.2513,50.19,10.25,20.82,1.90,1.89,93.73,6.66,99.56,-0.43,-32.38,0.034,100.00,100.00,12.882,0.0,22:15,174
174,22:30,22.48,4.74,4.73,132.07,3.42,1.2663,51.38,10.43,20.52,1.49,1.41,109.43,18.68,99.55,-0.44,-32.34,0.039,100.00,100.00,12.896,0.0,22:30,174
174,22:45,22.23,4.26,4.24,142.59,4.14,1.2903,53.68,10.71,20.13,0.89,0.85,112.04,18.15,99.54,-0.47,-32.23,0.042,100.00,100.00,12.912,0.0,22:45,174
174,23:00,22.07,4.01,4.01,146.81,1.42,1.3038,54.05,10.86,20.13,0.81,0.79,98.38,13.81,99.54,-0.32,-32.15,0.039,100.00,100.00,12.919,0.0,23:00,174
174,23:15,22.13,4.23,4.23,152.64,3.07,1.2799,54.22,10.59,19.82,0.73,0.67,103.25,22.65,99.53,-0.51,-31.07,0.046,100.00,100.00,12.932,0.0,23:15,174
174,23:30,22.04,4.70,4.69,157.51,3.28,1.2872,54.09,10.67,19.99,0.92,0.87,148.15,20.08,99.51,-0.47,-31.01,0.041,100.00,100.00,12.944,0.0,23:30,174
174,23:45,21.82,4.59,4.58,154.58,3.31,1.2715,52.62,10.49,20.34,1.20,1.17,136.50,11.49,99.50,-0.33,-29.68,0.030,100.00,100.00,12.955,0.0,23:45,174
175,00:00,21.91,5.04,5.04,150.59,2.33,1.2787,52.85,10.57,20.24,1.09,1.07,131.86,11.66,99.49,-0.26,-29.02,0.033,100.00,100.00,12.960,0.0,00:00,175
175,00:15,21.66,4.36,4.35,144.32,3.32,1.2747,52.96,10.53,20.19,1.22,1.18,94.09,14.79,99.48,-0.33,-30.08,0.029,100.00,100.00,12.969,0.0,00:15,175
175,00:30,21.46,4.29,4.28,148.47,2.15,1.2872,54.96,10.67,19.76,1.04,1.02,91.52,11.19,99.48,-0.41,-29.39,0.034,100.00,100.00,12.974,0.0,00:30,175
175,00:45,21.67,4.69,4.68,151.74,2.58,1.2784,54.71,10.57,19.78,1.02,1.00,109.34,11.72,99.47,-0.27,-28.18,0.038,100.00,100.00,12.982,0.0,00:45,175
175,01:00,21.67,5.07,5.06,160.00,2.19,1.2820,55.52,10.61,19.49,0.93,0.90,148.02,16.09,99.47,-0.23,-28.96,0.044,100.00,100.00,12.992,0.0,01:00,175
175,01:15,22.13,5.66,5.66,157.99,1.37,1.2756,55.71,10.54,19.41,1.04,1.01,133.78,12.82,99.46,-0.08,-27.80,0.054,100.00,100.00,12.994,0.0,01:15,175
175,01:30,22.38,5.93,5.93,156.02,1.70,1.2445,53.52,10.17,19.63,1.33,1.30,136.05,11.68,99.45,-0.07,-27.45,0.055,100.00,100.00,13.003,0.0,01:30,175
175,01:45,22.45,5.86,5.85,159.99,2.92,1.2369,53.05,10.07,19.57,1.12,1.07,160.96,17.71,99.44,-0.19,-27.58,0.058,100.00,100.00,13.009,0.0,01:45,175
175,02:00,21.89,6.02,6.00,165.34,4.50,1.2046,52.42,9.68,19.43,1.33,1.27,184.26,17.68,99.44,-0.28,-27.12,0.049,100.00,100.00,13.011,0.0,02:00,175
175,02:15,21.36,5.13,5.12,167.99,3.62,1.1892,52.03,9.49,19.29,1.02,0.96,189.50,20.69,99.45,-0.27,-27.27,0.041,100.00,100.00,13.013,0.0,02:15,175
175,02:30,21.11,4.38,4.38,171.28,1.96,1.1967,52.84,9.58,19.08,0.77,0.73,190.63,18.00,99.45,-0.25,-27.63,0.041,100.00,100.00,13.014,0.0,02:30,175
175,02:45,21.05,5.54,5.54,176.10,2.18,1.1833,53.05,9.42,18.79,0.73,0.70,247.09,17.92,99.45,-0.39,-26.82,0.045,100.00,100.00,13.020,0.0,02:45,175
175,03:00,21.21,5.22,5.20,180.55,4.77,1.1794,53.50,9.36,18.53,0.83,0.80,263.02,14.35,99.45,-0.46,-27.24,0.054,100.00,100.00,13.021,0.0,03:00,175
175,03:15,21.18,5.42,5.41,178.16,3.44,1.1492,52.14,8.98,18.60,0.85,0.82,251.02,13.81,99.46,-0.25,-26.04,0.052,100.00,100.00,13.024,0.0,03:15,175
175,03:30,21.04,4.40,4.37,188.98,6.66,1.1471,52.08,8.95,18.55,1.41,1.39,256.65,8.59,99.48,-0.51,-26.77,0.050,100.00,100.00,13.031,0.0,03:30,175
175,03:45,21.02,5.02,4.98,192.30,7.55,1.1459,52.40,8.94,18.62,1.35,1.34,248.09,7.33,99.49,-0.46,-25.91,0.048,100.00,100.00,13.030,0.0,03:45,175
175,04:00,21.36,5.76,5.75,184.13,3.05,1.1292,50.45,8.72,18.96,0.74,0.68,278.22,21.85,99.51,-0.05,-25.08,0.048,100.00,100.00,13.037,0.0,04:00,175
175,04:15,21.48,5.00,4.99,188.88,3.14,1.1082,48.86,8.44,19.12,1.04,0.99,242.05,18.62,99.55,1.23,-23.24,0.047,100.00,100.00,13.039,0.0,04:15,175
175,04:30,21.41,5.80,5.79,185.35,1.97,1.1048,49.15,8.40,19.04,0.82,0.79,242.82,16.67,99.56,6.26,-19.63,0.048,100.00,100.00,13.038,0.0,04:30,175
175,04:45,21.51,6.00,5.99,189.01,3.64,1.1017,49.21,8.36,18.92,1.15,1.12,217.38,14.47,99.57,14.99,-14.18,0.052,100.00,100.00,13.035,0.0,04:45,175
175,05:00,21.72,6.03,6.02,194.53,2.17,1.1306,51.69,8.74,18.63,1.39,1.36,218.74,13.22,99.57,43.62,-7.93,0.062,100.00,100.00,13.037,0.0,05:00,175
175,05:15,21.47,5.98,5.98,198.89,1.34,1.1968,55.02,9.58,18.43,1.57,1.53,219.41,12.95,99.57,79.22,5.51,0.061,100.00,100.00,13.037,0.0,05:15,175
175,05:30,21.27,5.08,5.07,202.46,3.47,1.2256,56.76,9.94,18.44,1.23,1.05,245.11,31.19,99.58,115.76,28.66,0.057,100.00,100.00,13.028,0.0,05:30,175
175,05:45,21.41,4.46,4.46,205.07,2.74,1.2250,55.01,9.93,18.95,1.04,0.98,252.91,19.30,99.62,156.47,55.99,0.049,100.00,100.00,13.017,0.0,05:45,175
175,06:00,21.05,3.84,3.82,212.69,5.81,1.3523,59.68,11.40,19.25,1.01,0.97,264.60,16.72,99.66,200.05,87.25,0.036,100.00,100.00,13.001,0.0,06:00,175
175,06:15,21.06,4.08,4.07,212.07,3.81,1.4958,64.03,12.94,19.83,1.29,1.25,238.16,14.80,99.70,245.65,121.20,0.025,100.00,100.00,12.982,0.0,06:15,175
175,06:30,21.15,4.19,4.18,216.26,3.79,1.3641,55.19,11.54,20.70,2.17,2.13,230.71,10.66,99.74,296.88,157.11,0.009,100.00,100.00,12.958,0.0,06:30,175
175,06:45,21.34,3.91,3.90,217.46,4.33,1.3761,54.64,11.68,21.09,2.10,2.06,223.55,11.18,99.79,352.58,194.57,0.005,100.00,100.00,12.933,0.0,06:45,175
175,07:00,21.50,3.26,3.22,218.79,8.19,1.4447,55.03,12.41,21.66,2.19,2.14,223.89,12.62,99.83,412.68,237.38,-0.003,100.00,100.00,12.909,0.0,07:00,175
175,07:15,22.14,3.50,3.44,212.30,10.54,1.3881,50.92,11.80,22.40,2.35,2.27,216.28,15.51,99.86,451.14,264.58,-0.005,100.00,100.00,12.886,0.0,07:15,175
175,07:30,22.62,3.25,3.21,197.29,8.59,1.3799,48.61,11.71,22.93,2.20,2.15,210.84,12.81,99.88,437.85,258.04,-0.006,100.00,100.00,12.865,0.0,07:30,175
